,created_at,id,text,text_nsw
7,2021-11-27 21:21:29+00:00,1464705964548890627,@hotmesspatriot @jadenozzz it’s hardly a hardship to have a vaccination and wear a face mask. people go on about it… https://t.co/qqalywhmvb,@hotmesspatriot @jadenozzz ’ hardly hardship vaccination wear face mask. people go … https://.co/qqalywhmvb
8,2021-11-27 21:21:29+00:00,1464705966474244101,@scrolling69 i’m a bio major bb i’m good. take a peek at the faq for the covid vaccine on the cdc’s website. not go… https://t.co/6px0s8d314,@scrolling69 ’ bio major bb ’ good. take peek faq covid vaccine cdc’ website. go… https://.co/6px0s8d314
9,2021-11-27 21:21:30+00:00,1464705968126763013,@jjr2525 @joelrich4goblue @ohiostateclock i am glad you know how the covid protocol works and that it was the big 1… https://t.co/pqea1klr9p,@jjr2525 @joelrich4goblue @ohiostateclock glad know covid protocol works big 1… https://.co/pqea1klr9p
10,2021-11-27 21:21:30+00:00,1464705969351532553,cant find my certificate for covid 19 on health portal....i have been vaccinated both 1st and 2nd dose....bt it kee… https://t.co/jgxkcaaj3e,cant find certificate covid 19 health portal.... vaccinated 1st 2nd dose....bt kee… https://.co/jgxkcaaj3e
11,2021-11-27 21:21:32+00:00,1464705977501069315,"benfica playing a team that had a covid outbreak  and could only field 9 players including a goalie outfield

7-0 at half time 🤣🤣🤣",benfica playing team covid outbreak could field 9 players including goalie outfield 7-0 half time 🤣🤣🤣
12,2021-11-27 21:21:33+00:00,1464705981175185413,@leelee0463 @elesmialegria @taz81 vaccinated dying for covid as well,@leelee0463 @elesmialegria @taz81 vaccinated dying covid well
13,2021-11-27 21:21:33+00:00,1464705981707808771,moderna to 'rapidly advance' omicron-specific covid-19 booster candidate https://t.co/pw7utynjhu,moderna 'rapidly advance' omicron-specific covid-19 booster candidate https://.co/pw7utynjhu
14,2021-11-27 21:21:34+00:00,1464705984622903298,right i’ve followed covid restrictions all the way through but genuinely what is the point now,right ’ followed covid restrictions way genuinely point 
15,2021-11-27 21:21:34+00:00,1464705985415720974,@juniordocire @niamh_dr and it’s way out performing delta in sa but they do have a low vaccination rate too,@juniordocire @niamh_dr ’ way performing delta sa low vaccination rate 
16,2021-11-27 21:21:35+00:00,1464705987575795717,"@lewbloch @notdiogenes @ruthiewrites91 uk isn't special so if ""just"" 1/2 the planet (ie 4 billion) get covid at som… https://t.co/zemgbvdgmz","@lewbloch @notdiogenes @ruthiewrites91 uk ' special """" 1/2 planet (ie 4 billion) get covid som… https://.co/zemgbvdgmz"
17,2021-11-27 21:21:35+00:00,1464705989806985216,"every death no matter from what cause is a tragedy for the individuals family and friends, death from covid is no m… https://t.co/uyqllh9y40","every death matter cause tragedy individuals family friends, death covid … https://.co/uyqllh9y40"
18,2021-11-27 21:21:36+00:00,1464705993913221126,"the only upside of covid is, the media scum is wanking on about variants with or without sugar, yarda,wank, blah, b… https://t.co/dudbrpysk1"," upside covid , media scum wanking variants without sugar, yarda,wank, blah, b… https://.co/dudbrpysk1"
19,2021-11-27 21:21:36+00:00,1464705994127257603,"@dhscgovuk pcr is struggling to detect new #covidvariant use a better, more accurate test that doesn’t give false p… https://t.co/ttjxrde00r","@dhscgovuk pcr struggling detect new #covidvariant use better, accurate test ’ give false p… https://.co/ttjxrde00r"
20,2021-11-27 21:21:37+00:00,1464705996778094592,"😭😭😭😭 when i start to think of the money i have spent on data since covid 19 surfaced aaa, herrrhhh,  i start having… https://t.co/aarxw6caun","😭😭😭😭 start think money spent data since covid 19 surfaced aaa, herrrhhh, start … https://.co/aarxw6caun"
21,2021-11-27 21:21:39+00:00,1464706007339126785,president jokowi admits who vaccination target difficult to meet by end of 2021: national legal https://t.co/wrfb4zmxf4,president jokowi admits vaccination target difficult meet end 2021: national legal https://.co/wrfb4zmxf4
22,2021-11-27 21:21:42+00:00,1464706017514729477,"well at least we didn’t pull the ol’ “sorry, we got covid and can’t make it” excuse.","well least ’ pull ol’ “sorry, got covid ’ make ” excuse."
23,2021-11-27 21:21:42+00:00,1464706018491908098,@cabbydes @satanictaxi no tests required between euro countries though...... only vaccination proof,@cabbydes @satanictaxi tests required euro countries though...... vaccination proof
24,2021-11-27 21:21:43+00:00,1464706021704622080,"already in australia if so.

three people i know have covid atm (after going 2 years without knowing anyone that ha… https://t.co/93ll1qs8rw",already australia . three people know covid atm ( going 2 years without knowing anyone ha… https://.co/93ll1qs8rw
25,2021-11-27 21:21:43+00:00,1464706022254252038,"as i lay here sick with covid, literally cannot move, and i’m fully vaccinated with plans to get my booster, this t… https://t.co/jkbzg3bgjn"," lay sick covid, literally cannot move, ’ fully vaccinated plans get booster, … https://.co/jkbzg3bgjn"
26,2021-11-27 21:21:44+00:00,1464706025412509706,@karenstophate no. i had 2 astras and a pfizer. no adverse reactions except for slight headache and a little tired on morning after.,@karenstophate . 2 astras pfizer. adverse reactions except slight headache little tired morning .
27,2021-11-27 21:21:47+00:00,1464706039656366085,@medschooladvice @stevestuwill which vaccine best reduces the rate at which i transmit covid?,@medschooladvice @stevestuwill vaccine best reduces rate transmit covid?
28,2021-11-27 21:21:49+00:00,1464706048032448516,"covid-19: 73 new cases, more than 6,000 vaccinations in saskatchewan https://t.co/yrqmhntgei","covid-19: 73 new cases, 6,000 vaccinations saskatchewan https://.co/yrqmhntgei"
29,2021-11-27 21:21:49+00:00,1464706049550819336,"a little surprised by how much of a reaction i'm having to a moderna booster, tbh? (obviously glad to have gotten i… https://t.co/1asq5r8gsr"," little surprised much reaction ' moderna booster, tbh? (obviously glad gotten … https://.co/1asq5r8gsr"
30,2021-11-27 21:21:51+00:00,1464706057205260288,omicron is fuelled by our failure to mount a coordinated global vaccination response - https://t.co/o1dtn9on5e,omicron fuelled failure mount coordinated global vaccination response - https://.co/o1dtn9on5e
31,2021-11-27 21:21:52+00:00,1464706059575115789,breaking news: covid: travel and mask rules tightened over omicron variant https://t.co/s9nytmascg #covid #omicron,breaking news: covid: travel mask rules tightened omicron variant https://.co/s9nytmascg #covid #omicron
32,2021-11-27 21:21:53+00:00,1464706065384230912,my cousins tested positive for covid and i slept over there place on thanksgiving :'), cousins tested positive covid slept place thanksgiving :')
0,2021-11-27 22:16:50+00:00,1464719894604300295,need a covid outbreak in the facilities next week,need covid outbreak facilities next week
1,2021-11-27 22:16:51+00:00,1464719898454671367,"@thatsallmarky i get your point, but the actual uk vaccination rate is higher than you say. as of today, four out o… https://t.co/y7vnn94oqv","@thatsallmarky get point, actual uk vaccination rate higher say. today, four … https://.co/y7vnn94oqv"
2,2021-11-27 22:16:53+00:00,1464719905455058950,@newsmax saturday november 27th 2021 just check the numbers and united states for people who have covid florida has… https://t.co/skbvebnslt,@newsmax saturday november 27th 2021 check numbers united states people covid florida … https://.co/skbvebnslt
3,2021-11-27 22:16:53+00:00,1464719906813841409,"@gdotlee lmfaooo i got two paid work hours for it and i took it. i can’t believe i haven’t gotten covid all this time, very blessed","@gdotlee lmfaooo got two paid work hours took . ’ believe ’ gotten covid time, blessed"
4,2021-11-27 22:16:54+00:00,1464719909762576386,@rwmalonemd with a 99.7% survival rate was there ever enough data to support the fear porn of all variations of covid?,@rwmalonemd 99.7% survival rate ever enough data support fear porn variations covid?
5,2021-11-27 22:16:56+00:00,1464719920789442562,@_milas__ @dexrma1 @livaiackeeerman @actualitebarca exact ( covid ),@_milas__ @dexrma1 @livaiackeeerman @actualitebarca exact ( covid )
6,2021-11-27 22:16:57+00:00,1464719924044218371,"@repswalwell any common carrier transportation should require proof of vaccination. in addition to planes, include trains, busses, etc.","@repswalwell common carrier transportation require proof vaccination. addition planes, include trains, busses, etc."
7,2021-11-27 22:16:57+00:00,1464719923775741959,"seaching for intelligent humans...  
coviditioty-19= iq test

#covid #covidvariant #vaccine #vaccination… https://t.co/dkwv898xlj",seaching intelligent humans... coviditioty-19= iq test #covid #covidvariant #vaccine #vaccination… https://.co/dkwv898xlj
8,2021-11-27 22:16:58+00:00,1464719927059746821,"@abc7 of course i do, i'm doctor obvious 🤣🤣 enjoy your 10 covid shots buddy. hopefully by the 10th one, we will finally all feel ""safe""","@abc7 course , ' doctor obvious 🤣🤣 enjoy 10 covid shots buddy. hopefully 10th one, finally feel ""safe"""
9,2021-11-27 22:17:00+00:00,1464719935314305036,"a classic

everyone be careful, covid is https://t.co/3axoxsmtb0"," classic everyone careful, covid https://.co/3axoxsmtb0"
10,2021-11-27 22:17:00+00:00,1464719937738477569,@bamafan246 another #covid variant? worst than the last?!!! anyone else picking up the pattern here? this is the de… https://t.co/nvxlr6rb9t,@bamafan246 another #covid variant? worst last?!!! anyone else picking pattern ? de… https://.co/nvxlr6rb9t
11,2021-11-27 22:17:01+00:00,1464719939298803731,"1/2 i am vaccinated, i have my vaccination passport and present it quickly with no question plus supporting i.d. to… https://t.co/xapjwn5yeg","1/2 vaccinated, vaccination passport present quickly question plus supporting .. … https://.co/xapjwn5yeg"
12,2021-11-27 22:17:01+00:00,1464719939789627405,"just got the moderna booster! i’m telling ya, i ripped a door off the hinges. it’s working…"," got moderna booster! ’ telling ya, ripped door hinges. ’ working…"
13,2021-11-27 22:17:02+00:00,1464719944730480651,go sit on a covid ward then the #donotcomply crowd would have 2nd thoughts. honestly i hated it,go sit covid ward #donotcomply crowd would 2nd thoughts. honestly hated 
14,2021-11-27 22:17:04+00:00,1464719951164497922,amazing how most people don’t understand how masks actually work - and no they don’t work for covid,amazing people ’ understand masks actually work - ’ work covid
15,2021-11-27 22:17:04+00:00,1464719952859086851,@davidboxenhorn how is a viral vector(j&amp;j) dif from mrna(pfizer) vaccine? mrna is created in a lab by humans(china)… https://t.co/ralbbdczzr,@davidboxenhorn viral vector(j&amp;j) dif mrna(pfizer) vaccine? mrna created lab humans(china)… https://.co/ralbbdczzr
16,2021-11-27 22:17:04+00:00,1464719953983115266,@colleengrott bottom line:. respect all of the home owner's house rules!  if you require masks and vaccination in y… https://t.co/hpyilh2quq,@colleengrott bottom line:. respect home owner' house rules! require masks vaccination … https://.co/hpyilh2quq
17,2021-11-27 22:17:05+00:00,1464719958340878340,@jordanhedberg watch for the covid spikes.,@jordanhedberg watch covid spikes.
18,2021-11-27 22:17:07+00:00,1464719965848809473,waiting on covid test results makes the day 50 hours long,waiting covid test results makes day 50 hours long
19,2021-11-27 22:17:10+00:00,1464719977794220045,@kalymary80 @djlange and some more others might argue too many false covid deaths in eu/us because everyone positiv… https://t.co/j7l4dzmfsw,@kalymary80 @djlange others might argue many false covid deaths eu/us everyone positiv… https://.co/j7l4dzmfsw
20,2021-11-27 22:17:11+00:00,1464719980767940613,"@iasocialist @leftyvegan @maxblumenthal yes.

their nationalism is only the most openly transparent in their covid… https://t.co/anwyl3i5zm",@iasocialist @leftyvegan @maxblumenthal yes. nationalism openly transparent covid… https://.co/anwyl3i5zm
21,2021-11-27 22:17:11+00:00,1464719982437310470,@the_fjc no phones in the bathroom! ecoli is worse than covid,@the_fjc phones bathroom! ecoli worse covid
22,2021-11-27 22:17:12+00:00,1464719986644209664,"@paulfrewdup no-one, with even a grain of common sense, is debating the merits of vaccination.  for some reason you… https://t.co/qzzsui63xp","@paulfrewdup -one, even grain common sense, debating merits vaccination. reason … https://.co/qzzsui63xp"
23,2021-11-27 22:17:14+00:00,1464719992650412033,life hack: receive the covid booster and flu shot at the same time and all your joints will attempt to explode,life hack: receive covid booster flu shot time joints attempt explode
24,2021-11-27 22:17:15+00:00,1464719997457084416,@gekko1955 take a look at $coprf  penny stock covid play. potential multi-bagger!,@gekko1955 take look $coprf penny stock covid play. potential multi-bagger!
25,2021-11-27 22:17:16+00:00,1464720000791547922,maharashtra covid restrictions latest update: maharashtra covid restrictions danger of new strain: ‘he’ restriction… https://t.co/8wbvk6btiq,maharashtra covid restrictions latest update: maharashtra covid restrictions danger new strain: ‘’ restriction… https://.co/8wbvk6btiq
26,2021-11-27 22:17:16+00:00,1464720001689083917,@domenicadelia22 how can pfizer or any other pharma have a vax in 100 days w/o extensive testing? sounds like they… https://t.co/wktiuj3jsh,@domenicadelia22 pfizer pharma vax 100 days w/ extensive testing? sounds like … https://.co/wktiuj3jsh
27,2021-11-27 22:17:21+00:00,1464720024174829569,"@extragranola @fitterhappieraj yes, but we didn’t have social media nor 24/7 covid fear porn at that time. apples to oranges.","@extragranola @fitterhappieraj yes, ’ social media 24/7 covid fear porn time. apples oranges."
28,2021-11-27 22:17:21+00:00,1464720024963207170,@flat_earth_nz @mrfaust10 @leighliberte because like i said if you're already dealing with influenza and add covid-… https://t.co/nlajzy6cye,@flat_earth_nz @mrfaust10 @leighliberte like said ' already dealing influenza add covid-… https://.co/nlajzy6cye
29,2021-11-27 22:17:21+00:00,1464720025009508360,caught a break on this one. a reminder to always have dry powder on the side to buy a covid causing dip in the mark… https://t.co/ovrcuzpu2f,caught break one. reminder always dry powder side buy covid causing dip mark… https://.co/ovrcuzpu2f
30,2021-11-27 22:17:22+00:00,1464720027702022145,i didn’t even know there was a new covid variant i love myself, ’ even know new covid variant love 
31,2021-11-27 22:17:22+00:00,1464720027958099970,@anastasyafed @rwmalonemd then it’s the cause of mass vaccination creating dangerous mutants,@anastasyafed @rwmalonemd ’ cause mass vaccination creating dangerous mutants
32,2021-11-27 22:17:23+00:00,1464720032433414147,"@potus @vp
having children do commercials for the covid vaccination is child abuse. if you need a child rescued fro… https://t.co/oaj7gd3ddz",@potus @vp children commercials covid vaccination child abuse. need child rescued fro… https://.co/oaj7gd3ddz
0,2021-11-27 23:36:06+00:00,1464739840021442563,"@nhamtn @bea_johanssen @cjsnowdon well as moderna would make more money if another vaccine was needed, not sure what your point is.","@nhamtn @bea_johanssen @cjsnowdon well moderna would make money another vaccine needed, sure point ."
1,2021-11-27 23:36:06+00:00,1464739841791438848,broadcasters are slipping into omnicrom for the new covid variant. a bus full of covid?,broadcasters slipping omnicrom new covid variant. bus full covid?
2,2021-11-27 23:36:07+00:00,1464739844148674571,@fpvaughaniii pre orchestrated. reuters led the charge. moderna was up 20% on friday.,@fpvaughaniii pre orchestrated. reuters led charge. moderna 20% friday.
3,2021-11-27 23:36:07+00:00,1464739844446474245,"moderna and pfizer and others have been tweaking their vaccines to cover additional viral antigens for months, sinc… https://t.co/p6uqj5evfd","moderna pfizer others tweaking vaccines cover additional viral antigens months, sinc… https://.co/p6uqj5evfd"
4,2021-11-27 23:36:08+00:00,1464739848296697858,"@lisa_rybak @momm4mi4 @chiara_ann13 @landogriffin13 i couldn't see very good (it was dark) and covid being covid, i… https://t.co/hypnek9bjc","@lisa_rybak @momm4mi4 @chiara_ann13 @landogriffin13 ' see good ( dark) covid covid, … https://.co/hypnek9bjc"
5,2021-11-27 23:36:08+00:00,1464739848561078280,"@geoffwilton2 @alexhallhall @jamesmelville no, because i'm relatively new to twitter and i've focussed on covid aut… https://t.co/5v8sec0p9e","@geoffwilton2 @alexhallhall @jamesmelville , ' relatively new twitter ' focussed covid aut… https://.co/5v8sec0p9e"
6,2021-11-27 23:36:10+00:00,1464739858216144896,i'm moderna boosted.,' moderna boosted.
7,2021-11-27 23:36:10+00:00,1464739858723876868,"omicron...the new covid variant. rearrange the letters, and what do you get? moronic.  oh, look..phramageddon&gt;!!  l… https://t.co/emp7fzhgd7","omicron... new covid variant. rearrange letters, get? moronic. oh, look..phramageddon&gt;!! l… https://.co/emp7fzhgd7"
8,2021-11-27 23:36:10+00:00,1464739859432673285,"@missukpai very happy that when covid meets missukpai, covid gets kicked into touch! congrats and really glad","@missukpai happy covid meets missukpai, covid gets kicked touch! congrats really glad"
9,2021-11-27 23:36:11+00:00,1464739862209302529,this message brought to you by pfizer., message brought pfizer.
10,2021-11-27 23:36:14+00:00,1464739876922920970,are the globalist elites behind the un #agenda2030 green global communism&amp;who global covid bs insane? it will be an… https://t.co/hkvad2lxzd, globalist elites behind un #agenda2030 green global communism&amp; global covid bs insane? … https://.co/hkvad2lxzd
11,2021-11-27 23:36:15+00:00,1464739878982275080,@realjamiekay what a man … not!! i’m really trying to not hope he gets covid,@realjamiekay man … !! ’ really trying hope gets covid
12,2021-11-27 23:36:15+00:00,1464739879045287939,@davecl42 @stubetts15 @beardedsocial1 @ajbear85 @katewilton1 @b_e_andre if he rows a boat he'll go around in circles.....damn covid,@davecl42 @stubetts15 @beardedsocial1 @ajbear85 @katewilton1 @b_e_andre rows boat ' go around circles.....damn covid
13,2021-11-27 23:36:16+00:00,1464739882027216904,left a hint as to “mask” covid etc.,left hint “mask” covid etc.
14,2021-11-27 23:36:16+00:00,1464739883617067011,"@govkathyhochul keep injecting yourself with something that doesn’t stop you from getting covid, a virus that is 99… https://t.co/c5fxme43tr","@govkathyhochul keep injecting something ’ stop getting covid, virus 99… https://.co/c5fxme43tr"
15,2021-11-27 23:36:16+00:00,1464739884174757895,new york declares covid state of emergency as gov. hochul warns that omicron variant ‘is coming’ https://t.co/jdmz29yhsv,new york declares covid state emergency gov. hochul warns omicron variant ‘ coming’ https://.co/jdmz29yhsv
16,2021-11-27 23:36:17+00:00,1464739889988227079,on behalf of my father received a “special award for outstanding response to covid” for the government of tamilnadu… https://t.co/hsirca3677, behalf father received “special award outstanding response covid” government tamilnadu… https://.co/hsirca3677
17,2021-11-27 23:36:18+00:00,1464739892450234370,i honestly started to believe this covid shite had gone but i’ll be so depressed if we regress now, honestly started believe covid shite gone ’ depressed regress 
18,2021-11-27 23:36:19+00:00,1464739898100002817,can we all just agree now covid is fake… if you wear a mask to go to asda have a word with yourself 🐏, agree covid fake… wear mask go asda word 🐏
19,2021-11-27 23:36:22+00:00,1464739907872559108,@giddeygirl @normanswan pfizer is available too,@giddeygirl @normanswan pfizer available 
20,2021-11-27 23:36:22+00:00,1464739910372442113,"@rising_serpent i knew it was a scam when the vaccination punch card had 25 lines on it...

after 25 punches your f… https://t.co/ggtj4du7q8",@rising_serpent knew scam vaccination punch card 25 lines ... 25 punches f… https://.co/ggtj4du7q8
21,2021-11-27 23:36:25+00:00,1464739919520157696,"@scottadamssays if you are vaccinated, what are you doing in the icu? if your answer is due to non-covid related il… https://t.co/pdvrosvpxl","@scottadamssays vaccinated, icu? answer due non-covid related il… https://.co/pdvrosvpxl"
22,2021-11-27 23:36:25+00:00,1464739921214644232,"this could mean a whole new salvation for people with pots/long term covid effects/brain damage/etc etc etc

https://t.co/afagc0af4f", could mean whole new salvation people pots/long term covid effects/brain damage/etc etc etc https://.co/afagc0af4f
23,2021-11-27 23:36:29+00:00,1464739937467748358,@sp8kyzhiga @biscuithammer0 @verynottristan didn’t china initially lie about covid starting there and later lied ab… https://t.co/wtirorxtgl,@sp8kyzhiga @biscuithammer0 @verynottristan ’ china initially lie covid starting later lied ab… https://.co/wtirorxtgl
24,2021-11-27 23:36:30+00:00,1464739940479254532,weird how the tory party enforcing hard borders didn't stop being racist because of covid,weird tory party enforcing hard borders ' stop racist covid
25,2021-11-27 23:36:30+00:00,1464739944371351552,@kevinkileyca and his kids are exempt as well! people trusting newsom are the biggest clowns of all! pfizer is literally in his pocket.,@kevinkileyca kids exempt well! people trusting newsom biggest clowns ! pfizer literally pocket.
26,2021-11-27 23:36:31+00:00,1464739944715407363,"#covid is going to teach us the entire greek alphabet, and when we run out of letters to name the new variants, we'… https://t.co/4p6h0ikyyi","#covid going teach us entire greek alphabet, run letters name new variants, '… https://.co/4p6h0ikyyi"
27,2021-11-27 23:36:32+00:00,1464739951346470912,@danielh16577898 @vanonselenp speak to any credible immunologist. will not happen with covid-19. the sooner the mis… https://t.co/e1akfmdbtx,@danielh16577898 @vanonselenp speak credible immunologist. happen covid-19. sooner mis… https://.co/e1akfmdbtx
28,2021-11-27 23:36:33+00:00,1464739955318542337,"@ruima also, i’m not alone, and nor is there a singular “chinese” view on appropriate covid policy:","@ruima also, ’ alone, singular “chinese” view appropriate covid policy:"
29,2021-11-27 23:36:34+00:00,1464739957927460870,"10% of vaccinated passengers test positive for covid, taking that as an average, that could be 10% in any pub, rest… https://t.co/hadukbpxgf","10% vaccinated passengers test positive covid, taking average, could 10% pub, rest… https://.co/hadukbpxgf"
30,2021-11-27 23:36:34+00:00,1464739957986185219,it is here. countries are scrambling to stop a new covid variant: theeconomist https://t.co/xrguzqmfbq, . countries scrambling stop new covid variant: theeconomist https://.co/xrguzqmfbq
31,2021-11-27 23:36:35+00:00,1464739962453172229,@itsambersimone @covidmarshall i'm looking forward to covid pi myself.,@itsambersimone @covidmarshall ' looking forward covid pi .
32,2021-11-27 23:36:36+00:00,1464739969373806598,@scottgottliebmd this message brought to you by pfizer.,@scottgottliebmd message brought pfizer.
0,2021-11-28 00:20:35+00:00,1464751036539686916,@gettruckerjobs do you require vaccination?,@gettruckerjobs require vaccination?
1,2021-11-28 00:20:36+00:00,1464751040172023810,"@seesawrrr @berniespofforth ""but now that its proven safe""
senōr pfizer, gtfo! 😂","@seesawrrr @berniespofforth "" proven safe"" senōr pfizer, gtfo! 😂"
2,2021-11-28 00:20:37+00:00,1464751043124862981,"daddy #fauci be like...
#omicron 's  roll out!!!!
#biden #covidiots #covid #vaccine #omicronvariant #laughable… https://t.co/batbjvvzlg",daddy #fauci like... #omicron ' roll !!!! #biden #covidiots #covid #vaccine #omicronvariant #laughable… https://.co/batbjvvzlg
3,2021-11-28 00:20:37+00:00,1464751044114661382,@resistwithlove1 @realcandaceo flu shot once a year with an average of 39% effectiveness vs covid shot 3-4 times pe… https://t.co/eyxmipwnon,@resistwithlove1 @realcandaceo flu shot year average 39% effectiveness vs covid shot 3-4 times pe… https://.co/eyxmipwnon
4,2021-11-28 00:20:39+00:00,1464751051773415425,@mpc_xetts @normanswan i pray to god i'm wrong but the covid response feels to me like the beginning of a dark new… https://t.co/4v3ryacsxa,@mpc_xetts @normanswan pray god ' wrong covid response feels like beginning dark new… https://.co/4v3ryacsxa
5,2021-11-28 00:20:39+00:00,1464751051832283139,"@tedcruz maybe if everyone took vaccination seriously, we wouldn't be in the position of worrying ted.","@tedcruz maybe everyone took vaccination seriously, ' position worrying ted."
6,2021-11-28 00:20:39+00:00,1464751052528533511,yay. i got moderna for my booster figuring i'd be covered with my other two pfizer shots. booooooooooo.,yay. got moderna booster figuring ' covered two pfizer shots. booooooooooo.
7,2021-11-28 00:20:39+00:00,1464751053954433028,@midtnmarx @tonymoonbeam @potus area idiot blames dems for a covid resurgence but not malicious republicans? we'll… https://t.co/c0iiofwofg,@midtnmarx @tonymoonbeam @potus area idiot blames dems covid resurgence malicious republicans? '… https://.co/c0iiofwofg
8,2021-11-28 00:20:39+00:00,1464751054545997829,"@pantheraleo013 @cindisplace @carpediem4989 the higher the vaccination rate, those that are hospitalized/vaccinated… https://t.co/sqyfgajmkb","@pantheraleo013 @cindisplace @carpediem4989 higher vaccination rate, hospitalized/vaccinated… https://.co/sqyfgajmkb"
9,2021-11-28 00:20:40+00:00,1464751056873738244,goodnight my friends. mommy is backs to feeling like herself after her 3rd covid vaccination. just in time fur slee… https://t.co/lzg8euy1fn,goodnight friends. mommy backs feeling like 3rd covid vaccination. time fur slee… https://.co/lzg8euy1fn
10,2021-11-28 00:20:41+00:00,1464751061009408005,@scottadamssays @plutom21 i’mi currently have covid/ am vaccinated/ feel like shit/ no they are garbage-,@scottadamssays @plutom21 ’mi currently covid/ vaccinated/ feel like shit/ garbage-
11,2021-11-28 00:20:42+00:00,1464751065342087172,@decmchugh75 some tory donor no doubt . they don’t want covid to be over . making to much money out of it. the anti… https://t.co/h2v9dnvelz,@decmchugh75 tory donor doubt . ’ want covid . making much money . anti… https://.co/h2v9dnvelz
12,2021-11-28 00:20:43+00:00,1464751068827455489,"@ridgeisback i hope everyone who received these are checking their vaccination cards. 

if this is accurate, this is chilling.","@ridgeisback hope everyone received checking vaccination cards. accurate, chilling."
13,2021-11-28 00:20:43+00:00,1464751070572253184,@joncoopertweets already done!  team moderna.,@joncoopertweets already done! team moderna.
14,2021-11-28 00:20:44+00:00,1464751075815272452,"i'll say this once you will remember this thread, we are heading to shit with this covid shandis 👇😴😴😴","' say remember thread, heading shit covid shandis 👇😴😴😴"
15,2021-11-28 00:20:48+00:00,1464751089589362700,"@stopnwo666 the kenyan variant is coming and it kills you straight away. 

#covid",@stopnwo666 kenyan variant coming kills straight away. #covid
16,2021-11-28 00:20:50+00:00,1464751099630415876,@pauldoroshenko well between the covid and the big storm .. we will be here safe at home.,@pauldoroshenko well covid big storm .. safe home.
17,2021-11-28 00:20:51+00:00,1464751102016901124,"travel bans, covid out of control, inflation, mask mandates, supply issues. end this madness.","travel bans, covid control, inflation, mask mandates, supply issues. end madness."
18,2021-11-28 00:20:51+00:00,1464751103157878792,@atheiststreet @cajunblueaz1 we're donating 3 covid shots 4 every one we give here. the us govt is finally helping… https://t.co/viutzniokn,@atheiststreet @cajunblueaz1 ' donating 3 covid shots 4 every one give . us govt finally helping… https://.co/viutzniokn
19,2021-11-28 00:20:52+00:00,1464751108039999489,human rights implications of mandatory covid-19 vaccinations in victoria - abc religion &amp; ethics https://t.co/ku316u1eft,human rights implications mandatory covid-19 vaccinations victoria - abc religion &amp; ethics https://.co/ku316u1eft
20,2021-11-28 00:20:54+00:00,1464751117976309764,alberta tried this. the rise in vaccination rates was nowhere near as steep as the implementation of vaccine requir… https://t.co/bkxd89l3lf,alberta tried . rise vaccination rates nowhere near steep implementation vaccine requir… https://.co/bkxd89l3lf
21,2021-11-28 00:20:55+00:00,1464751119142469635,@wish_tv laughable he is incompetent he created this stop covering for this douchebag covid my ass,@wish_tv laughable incompetent created stop covering douchebag covid ass
22,2021-11-28 00:20:55+00:00,1464751120891449344,"@joncoopertweets i was fully vaccinated, pfizer x3, at the end of september 2021.","@joncoopertweets fully vaccinated, pfizer x3, end september 2021."
23,2021-11-28 00:20:56+00:00,1464751122833362953,@hairychesters @matthewstadlen @lozzafox @thecoastguy @essexpr this has nothing to do with covid,@hairychesters @matthewstadlen @lozzafox @thecoastguy @essexpr nothing covid
24,2021-11-28 00:20:56+00:00,1464751123781226500,@jackposobiec i had the flu 15 years ago.. was it covid???  remember life b.c.   before covidcon,@jackposobiec flu 15 years ago.. covid??? remember life b.c. covidcon
25,2021-11-28 00:20:59+00:00,1464751136854978567,"20211127: cbc: hospital's friendly huddles persuade more staff to get covid-19 vaccinations [""sunnybrook hospital t… https://t.co/lxsglykhyo","20211127: cbc: hospital' friendly huddles persuade staff get covid-19 vaccinations [""sunnybrook hospital … https://.co/lxsglykhyo"
26,2021-11-28 00:21:01+00:00,1464751143888818180,@ellery44001803 pfizer has added a heart medication into the corvid vax for children,@ellery44001803 pfizer added heart medication corvid vax children
27,2021-11-28 00:21:02+00:00,1464751150817808389,@cp24 covid porn 24 can spin anything into covid related,@cp24 covid porn 24 spin anything covid related
28,2021-11-28 00:21:03+00:00,1464751153594331136,pfizer: 'tailor-made' vaccine against new variants in 100 days https://t.co/ddobfintxj #10news #news #wtsp https://t.co/axhfvdupld,pfizer: 'tailor-made' vaccine new variants 100 days https://.co/ddobfintxj #10news #news #wtsp https://.co/axhfvdupld
29,2021-11-28 00:21:04+00:00,1464751156446519311,@randomperson_fa @txsalth2o no issue is more important than covid. covid tyranny is the destruction of *all* our american values.,@randomperson_fa @txsalth2o issue important covid. covid tyranny destruction ** american values.
30,2021-11-28 00:21:04+00:00,1464751157251739655,i want to go back to 2018 before covid happen when we could live freely, want go back 2018 covid happen could live freely
31,2021-11-28 00:21:05+00:00,1464751161844453376,māori vaccination effort goes door-to-door in taranaki | https://t.co/1kqsrt5qi6: stephanie kettle is checking in o… https://t.co/pylpps9ejg,māori vaccination effort goes door--door taranaki | https://.co/1kqsrt5qi6: stephanie kettle checking … https://.co/pylpps9ejg
32,2021-11-28 00:21:05+00:00,1464751163685818368,all omarion do is drop hits they aint have to name a covid variant after him, omarion drop hits aint name covid variant 
